Dokument,Stamm,Typ,Sprache,Zuordnung,Auf_neuer_Site,URL,Endung
KORODUR_HB_5_rapid_fr.pdf,korodur_hb_5_rapid,TDS (vermutet),fr,KORODUR HB 5 rapid [product],nein,https://www.korodur.de/wp-content/uploads/2023/02/KORODUR_HB_5_rapid_fr.pdf,pdf
KORODUR_HB_5_rapid_fr-1.pdf,korodur_hb_5_rapid_fr-1,TDS (vermutet),—,(nur Mediathek),nein,https://www.korodur.de/wp-content/uploads/2025/07/KORODUR_HB_5_rapid_fr-1.pdf,pdf
KORODUR_HB_5_rapid_fr-2.pdf,korodur_hb_5_rapid_fr-2,TDS (vermutet),—,Fiche technique [page],ja,https://www.korodur.de/wp-content/uploads/2025/07/KORODUR_HB_5_rapid_fr-2.pdf,pdf
KORODUR_KOROTAN_fr.pdf,korodur_korotan,TDS (vermutet),fr,Fiche technique [page],ja,https://www.korodur.de/wp-content/uploads/2023/02/KORODUR_KOROTAN_fr.pdf,pdf
KORODUR_KOROTAN_ru.pdf,korodur_korotan,TDS (vermutet),ru,(nur Mediathek),nein,https://www.korodur.de/wp-content/uploads/2023/02/KORODUR_KOROTAN_ru.pdf,pdf
KORODUR_MICROTOP_4_seitig_de.pdf,korodur_microtop_4_seitig,TDS (vermutet),de,Microtop [page]; MICROTOP TW 3 [product]; MICROTOP TW 5 [product],nein,https://www.korodur.de/wp-content/uploads/2025/07/KORODUR_MICROTOP_4_seitig_de.pdf,pdf
KORODUR_MICROTOP_4_seitig_en.pdf,korodur_microtop_4_seitig,TDS (vermutet),en,Microtop [page]; MICROTOP TW 3 [product]; MICROTOP TW 02 [product],nein,https://www.korodur.de/wp-content/uploads/2025/07/KORODUR_MICROTOP_4_seitig_en.pdf,pdf
KORODUR_nanoFinish_de.pdf,korodur_nanofinish,TDS (vermutet),de,Datenblätter [page]; KORODUR nanoFinish [product],ja,https://www.korodur.de/wp-content/uploads/KORODUR_nanoFinish_de.pdf,pdf
KORODUR_nanoFinish_en.pdf,korodur_nanofinish,TDS (vermutet),en,KORODUR nanoFinish [product]; Data sheets [page],ja,https://www.korodur.de/wp-content/uploads/2023/02/KORODUR_nanoFinish_en.pdf,pdf
KORODUR_nanoFinish_fr.pdf,korodur_nanofinish,TDS (vermutet),fr,(nur Mediathek),nein,https://www.korodur.de/wp-content/uploads/2025/07/KORODUR_nanoFinish_fr.pdf,pdf
KORODUR_nanoFinish_fr-1.pdf,korodur_nanofinish_fr-1,TDS (vermutet),—,Fiche technique [page],ja,https://www.korodur.de/wp-content/uploads/2025/07/KORODUR_nanoFinish_fr-1.pdf,pdf
KORODUR_PC_de.pdf,korodur_pc,TDS (vermutet),de,Datenblätter [page]; KORODUR PC [product],ja,https://www.korodur.de/wp-content/uploads/2023/03/KORODUR_PC_de.pdf,pdf
KORODUR_PC_en.pdf,korodur_pc,TDS (vermutet),en,Data sheets [page]; KORODUR PC [product],ja,https://www.korodur.de/wp-content/uploads/2023/04/KORODUR_PC_en.pdf,pdf
KORODUR_PC_fr.pdf,korodur_pc,TDS (vermutet),fr,Fiche technique [page]; KORODUR PC [product],nein,https://www.korodur.de/wp-content/uploads/2023/04/KORODUR_PC_fr.pdf,pdf
KORODUR_PC_pl.pdf,korodur_pc,TDS (vermutet),pl,(nur Mediathek),ja,https://www.korodur.de/wp-content/uploads/2023/02/KORODUR_PC_pl.pdf,pdf
KORODUR_PC_fr-1.pdf,korodur_pc_fr-1,TDS (vermutet),—,(nur Mediathek),ja,https://www.korodur.de/wp-content/uploads/2025/07/KORODUR_PC_fr-1.pdf,pdf
KORODUR_Pflasterbau_4-Seiter_en.pdf,korodur_pflasterbau_4-seiter,TDS (vermutet),en,(nur Mediathek),nein,https://www.korodur.de/wp-content/uploads/2023/02/KORODUR_Pflasterbau_4-Seiter_en.pdf,pdf
KORODUR_Pflasterbau_4_Seiter_de.pdf,korodur_pflasterbau_4_seiter,TDS (vermutet),de,(nur Mediathek),nein,https://www.korodur.de/wp-content/uploads/2023/02/KORODUR_Pflasterbau_4_Seiter_de.pdf,pdf
KORODUR_Report_10_deutsch.pdf,korodur_report_10_deutsch,TDS (vermutet),—,(nur Mediathek),nein,https://www.korodur.de/wp-content/uploads/2023/03/KORODUR_Report_10_deutsch.pdf,pdf
KORODUR_Report_10_deutsch-1.pdf,korodur_report_10_deutsch-1,TDS (vermutet),—,(nur Mediathek),nein,https://www.korodur.de/wp-content/uploads/2023/03/KORODUR_Report_10_deutsch-1.pdf,pdf
KORODUR_Report_10_englisch.pdf,korodur_report_10_englisch,TDS (vermutet),—,(nur Mediathek),nein,https://www.korodur.de/wp-content/uploads/2023/03/KORODUR_Report_10_englisch.pdf,pdf
KORODUR_Report_10_englisch-1.pdf,korodur_report_10_englisch-1,TDS (vermutet),—,KORODUR Report [page],nein,https://www.korodur.de/wp-content/uploads/2023/03/KORODUR_Report_10_englisch-1.pdf,pdf
KORODUR_Report_11_deutsch.pdf,korodur_report_11_deutsch,TDS (vermutet),—,(nur Mediathek),nein,https://www.korodur.de/wp-content/uploads/2023/03/KORODUR_Report_11_deutsch.pdf,pdf
KORODUR_Report_11_deutsch-1.pdf,korodur_report_11_deutsch-1,TDS (vermutet),—,(nur Mediathek),nein,https://www.korodur.de/wp-content/uploads/2023/03/KORODUR_Report_11_deutsch-1.pdf,pdf
KORODUR_Report_11_englisch.pdf,korodur_report_11_englisch,TDS (vermutet),—,(nur Mediathek),nein,https://www.korodur.de/wp-content/uploads/2023/03/KORODUR_Report_11_englisch.pdf,pdf
KORODUR_Report_11_englisch-1.pdf,korodur_report_11_englisch-1,TDS (vermutet),—,KORODUR Report [page],nein,https://www.korodur.de/wp-content/uploads/2023/03/KORODUR_Report_11_englisch-1.pdf,pdf
KORODUR_Report_12_deutsch.pdf,korodur_report_12_deutsch,TDS (vermutet),—,(nur Mediathek),nein,https://www.korodur.de/wp-content/uploads/2023/03/KORODUR_Report_12_deutsch.pdf,pdf
KORODUR_Report_12_deutsch-1.pdf,korodur_report_12_deutsch-1,TDS (vermutet),—,(nur Mediathek),nein,https://www.korodur.de/wp-content/uploads/2023/03/KORODUR_Report_12_deutsch-1.pdf,pdf
KORODUR_Report_12_englisch.pdf,korodur_report_12_englisch,TDS (vermutet),—,(nur Mediathek),nein,https://www.korodur.de/wp-content/uploads/2023/03/KORODUR_Report_12_englisch.pdf,pdf
KORODUR_Report_12_englisch-1.pdf,korodur_report_12_englisch-1,TDS (vermutet),—,KORODUR Report [page],nein,https://www.korodur.de/wp-content/uploads/2023/03/KORODUR_Report_12_englisch-1.pdf,pdf
KORODUR_Report_13_deutsch.pdf,korodur_report_13_deutsch,TDS (vermutet),—,(nur Mediathek),nein,https://www.korodur.de/wp-content/uploads/2023/03/KORODUR_Report_13_deutsch.pdf,pdf
KORODUR_Report_13_deutsch-1.pdf,korodur_report_13_deutsch-1,TDS (vermutet),—,(nur Mediathek),nein,https://www.korodur.de/wp-content/uploads/2023/03/KORODUR_Report_13_deutsch-1.pdf,pdf
KORODUR_Report_13_englisch.pdf,korodur_report_13_englisch,TDS (vermutet),—,(nur Mediathek),nein,https://www.korodur.de/wp-content/uploads/2023/03/KORODUR_Report_13_englisch.pdf,pdf
KORODUR_Report_13_englisch-1.pdf,korodur_report_13_englisch-1,TDS (vermutet),—,KORODUR Report [page],nein,https://www.korodur.de/wp-content/uploads/2023/03/KORODUR_Report_13_englisch-1.pdf,pdf
KORODUR_Report_14_deutsch.pdf,korodur_report_14_deutsch,TDS (vermutet),—,(nur Mediathek),nein,https://www.korodur.de/wp-content/uploads/2023/03/KORODUR_Report_14_deutsch.pdf,pdf
KORODUR_Report_14_deutsch-1.pdf,korodur_report_14_deutsch-1,TDS (vermutet),—,(nur Mediathek),nein,https://www.korodur.de/wp-content/uploads/2023/03/KORODUR_Report_14_deutsch-1.pdf,pdf
KORODUR_Report_14_englisch.pdf,korodur_report_14_englisch,TDS (vermutet),—,(nur Mediathek),nein,https://www.korodur.de/wp-content/uploads/2023/03/KORODUR_Report_14_englisch.pdf,pdf
KORODUR_Report_14_englisch-1.pdf,korodur_report_14_englisch-1,TDS (vermutet),—,KORODUR Report [page],nein,https://www.korodur.de/wp-content/uploads/2023/03/KORODUR_Report_14_englisch-1.pdf,pdf
KORODUR_Report_15_deutsch.pdf,korodur_report_15_deutsch,TDS (vermutet),—,(nur Mediathek),nein,https://www.korodur.de/wp-content/uploads/2023/03/KORODUR_Report_15_deutsch.pdf,pdf
KORODUR_Report_15_deutsch-1.pdf,korodur_report_15_deutsch-1,TDS (vermutet),—,(nur Mediathek),nein,https://www.korodur.de/wp-content/uploads/2023/03/KORODUR_Report_15_deutsch-1.pdf,pdf
KORODUR_Report_15_englisch.pdf,korodur_report_15_englisch,TDS (vermutet),—,(nur Mediathek),nein,https://www.korodur.de/wp-content/uploads/2023/03/KORODUR_Report_15_englisch.pdf,pdf
KORODUR_Report_15_englisch-1.pdf,korodur_report_15_englisch-1,TDS (vermutet),—,KORODUR Report [page],nein,https://www.korodur.de/wp-content/uploads/2023/03/KORODUR_Report_15_englisch-1.pdf,pdf
KORODUR_Report_16_deutsch.pdf,korodur_report_16_deutsch,TDS (vermutet),—,(nur Mediathek),nein,https://www.korodur.de/wp-content/uploads/2023/03/KORODUR_Report_16_deutsch.pdf,pdf
KORODUR_Report_16_deutsch-1.pdf,korodur_report_16_deutsch-1,TDS (vermutet),—,(nur Mediathek),nein,https://www.korodur.de/wp-content/uploads/2023/03/KORODUR_Report_16_deutsch-1.pdf,pdf
KORODUR_Report_16_englisch.pdf,korodur_report_16_englisch,TDS (vermutet),—,(nur Mediathek),nein,https://www.korodur.de/wp-content/uploads/2023/03/KORODUR_Report_16_englisch.pdf,pdf
KORODUR_Report_16_englisch-1.pdf,korodur_report_16_englisch-1,TDS (vermutet),—,KORODUR Report [page],nein,https://www.korodur.de/wp-content/uploads/2023/03/KORODUR_Report_16_englisch-1.pdf,pdf
KORODUR_Report_17_deutsch.pdf,korodur_report_17_deutsch,TDS (vermutet),—,(nur Mediathek),nein,https://www.korodur.de/wp-content/uploads/2023/03/KORODUR_Report_17_deutsch.pdf,pdf
KORODUR_Report_17_deutsch-1.pdf,korodur_report_17_deutsch-1,TDS (vermutet),—,(nur Mediathek),nein,https://www.korodur.de/wp-content/uploads/2023/03/KORODUR_Report_17_deutsch-1.pdf,pdf
KORODUR_Report_17_englisch.pdf,korodur_report_17_englisch,TDS (vermutet),—,(nur Mediathek),nein,https://www.korodur.de/wp-content/uploads/2023/03/KORODUR_Report_17_englisch.pdf,pdf
KORODUR_Report_17_englisch-1.pdf,korodur_report_17_englisch-1,TDS (vermutet),—,KORODUR Report [page],nein,https://www.korodur.de/wp-content/uploads/2023/03/KORODUR_Report_17_englisch-1.pdf,pdf
KORODUR_Report_18_deutsch.pdf,korodur_report_18_deutsch,TDS (vermutet),—,(nur Mediathek),nein,https://www.korodur.de/wp-content/uploads/2023/03/KORODUR_Report_18_deutsch.pdf,pdf
KORODUR_Report_18_deutsch-1.pdf,korodur_report_18_deutsch-1,TDS (vermutet),—,(nur Mediathek),nein,https://www.korodur.de/wp-content/uploads/2023/03/KORODUR_Report_18_deutsch-1.pdf,pdf
KORODUR_Report_18_englisch.pdf,korodur_report_18_englisch,TDS (vermutet),—,(nur Mediathek),nein,https://www.korodur.de/wp-content/uploads/2023/03/KORODUR_Report_18_englisch.pdf,pdf
KORODUR_Report_18_englisch-1.pdf,korodur_report_18_englisch-1,TDS (vermutet),—,KORODUR Report [page],nein,https://www.korodur.de/wp-content/uploads/2023/03/KORODUR_Report_18_englisch-1.pdf,pdf
KORODUR_Report_4_deutsch.pdf,korodur_report_4_deutsch,TDS (vermutet),—,(nur Mediathek),nein,https://www.korodur.de/wp-content/uploads/2023/03/KORODUR_Report_4_deutsch.pdf,pdf
KORODUR_Report_4_deutsch-1.pdf,korodur_report_4_deutsch-1,TDS (vermutet),—,(nur Mediathek),nein,https://www.korodur.de/wp-content/uploads/2023/03/KORODUR_Report_4_deutsch-1.pdf,pdf
KORODUR_Report_4_englisch.pdf,korodur_report_4_englisch,TDS (vermutet),—,(nur Mediathek),nein,https://www.korodur.de/wp-content/uploads/2023/03/KORODUR_Report_4_englisch.pdf,pdf
KORODUR_Report_4_englisch-1.pdf,korodur_report_4_englisch-1,TDS (vermutet),—,KORODUR Report [page],nein,https://www.korodur.de/wp-content/uploads/2023/03/KORODUR_Report_4_englisch-1.pdf,pdf
KORODUR_Report_5_deutsch.pdf,korodur_report_5_deutsch,TDS (vermutet),—,(nur Mediathek),nein,https://www.korodur.de/wp-content/uploads/2023/03/KORODUR_Report_5_deutsch.pdf,pdf
KORODUR_Report_5_deutsch-1.pdf,korodur_report_5_deutsch-1,TDS (vermutet),—,(nur Mediathek),nein,https://www.korodur.de/wp-content/uploads/2023/03/KORODUR_Report_5_deutsch-1.pdf,pdf
KORODUR_Report_5_englisch.pdf,korodur_report_5_englisch,TDS (vermutet),—,(nur Mediathek),nein,https://www.korodur.de/wp-content/uploads/2023/03/KORODUR_Report_5_englisch.pdf,pdf
KORODUR_Report_5_englisch-1.pdf,korodur_report_5_englisch-1,TDS (vermutet),—,KORODUR Report [page],nein,https://www.korodur.de/wp-content/uploads/2023/03/KORODUR_Report_5_englisch-1.pdf,pdf
KORODUR_Report_6_deutsch.pdf,korodur_report_6_deutsch,TDS (vermutet),—,(nur Mediathek),nein,https://www.korodur.de/wp-content/uploads/2023/03/KORODUR_Report_6_deutsch.pdf,pdf
KORODUR_Report_6_deutsch-1.pdf,korodur_report_6_deutsch-1,TDS (vermutet),—,(nur Mediathek),nein,https://www.korodur.de/wp-content/uploads/2023/03/KORODUR_Report_6_deutsch-1.pdf,pdf
KORODUR_Report_6_englisch.pdf,korodur_report_6_englisch,TDS (vermutet),—,(nur Mediathek),nein,https://www.korodur.de/wp-content/uploads/2023/03/KORODUR_Report_6_englisch.pdf,pdf
KORODUR_Report_6_englisch-1.pdf,korodur_report_6_englisch-1,TDS (vermutet),—,KORODUR Report [page],nein,https://www.korodur.de/wp-content/uploads/2023/03/KORODUR_Report_6_englisch-1.pdf,pdf
KORODUR_Report_7_deutsch.pdf,korodur_report_7_deutsch,TDS (vermutet),—,(nur Mediathek),nein,https://www.korodur.de/wp-content/uploads/2023/03/KORODUR_Report_7_deutsch.pdf,pdf
KORODUR_Report_7_deutsch-1.pdf,korodur_report_7_deutsch-1,TDS (vermutet),—,(nur Mediathek),nein,https://www.korodur.de/wp-content/uploads/2023/03/KORODUR_Report_7_deutsch-1.pdf,pdf
KORODUR_Report_7_englisch.pdf,korodur_report_7_englisch,TDS (vermutet),—,(nur Mediathek),nein,https://www.korodur.de/wp-content/uploads/2023/03/KORODUR_Report_7_englisch.pdf,pdf
KORODUR_Report_7_englisch-1.pdf,korodur_report_7_englisch-1,TDS (vermutet),—,KORODUR Report [page],nein,https://www.korodur.de/wp-content/uploads/2023/03/KORODUR_Report_7_englisch-1.pdf,pdf
KORODUR_Report_8_deutsch.pdf,korodur_report_8_deutsch,TDS (vermutet),—,(nur Mediathek),nein,https://www.korodur.de/wp-content/uploads/2023/03/KORODUR_Report_8_deutsch.pdf,pdf
KORODUR_Report_8_deutsch-1.pdf,korodur_report_8_deutsch-1,TDS (vermutet),—,(nur Mediathek),nein,https://www.korodur.de/wp-content/uploads/2023/03/KORODUR_Report_8_deutsch-1.pdf,pdf
KORODUR_Report_8_englisch.pdf,korodur_report_8_englisch,TDS (vermutet),—,(nur Mediathek),nein,https://www.korodur.de/wp-content/uploads/2023/03/KORODUR_Report_8_englisch.pdf,pdf
KORODUR_Report_8_englisch-1.pdf,korodur_report_8_englisch-1,TDS (vermutet),—,KORODUR Report [page],nein,https://www.korodur.de/wp-content/uploads/2023/03/KORODUR_Report_8_englisch-1.pdf,pdf
KORODUR_Report_9_deutsch.pdf,korodur_report_9_deutsch,TDS (vermutet),—,(nur Mediathek),nein,https://www.korodur.de/wp-content/uploads/2023/03/KORODUR_Report_9_deutsch.pdf,pdf
KORODUR_Report_9_deutsch-1.pdf,korodur_report_9_deutsch-1,TDS (vermutet),—,(nur Mediathek),nein,https://www.korodur.de/wp-content/uploads/2023/03/KORODUR_Report_9_deutsch-1.pdf,pdf
KORODUR_Report_9_englisch.pdf,korodur_report_9_englisch,TDS (vermutet),—,(nur Mediathek),nein,https://www.korodur.de/wp-content/uploads/2023/03/KORODUR_Report_9_englisch.pdf,pdf
KORODUR_Report_9_englisch-1.pdf,korodur_report_9_englisch-1,TDS (vermutet),—,KORODUR Report [page],nein,https://www.korodur.de/wp-content/uploads/2023/03/KORODUR_Report_9_englisch-1.pdf,pdf
KORODUR_Robust_03_de.pdf,korodur_robust_03,TDS (vermutet),de,(nur Mediathek),nein,https://www.korodur.de/wp-content/uploads/2023/02/KORODUR_Robust_03_de.pdf,pdf
KORODUR_Robust_03.pdf,korodur_robust_03,TDS (vermutet),—,(nur Mediathek),ja,https://www.korodur.de/wp-content/uploads/2025/03/KORODUR_Robust_03.pdf,pdf
KORODUR_TXPK_de.pdf,korodur_txpk,TDS (vermutet),de,KORODUR TXPK [product],ja,https://www.korodur.de/wp-content/uploads/KORODUR_TXPK_de.pdf,pdf
KORODUR_TXPK_en.pdf,korodur_txpk,TDS (vermutet),en,KORODUR TXPK [product]; Data sheets [page],ja,https://www.korodur.de/wp-content/uploads/2023/02/KORODUR_TXPK_en.pdf,pdf
KORODUR_TXPK_fr.pdf,korodur_txpk,TDS (vermutet),fr,(nur Mediathek),nein,https://www.korodur.de/wp-content/uploads/2023/02/KORODUR_TXPK_fr.pdf,pdf
KORODUR_TXPK_pl.pdf,korodur_txpk,TDS (vermutet),pl,(nur Mediathek),ja,https://www.korodur.de/wp-content/uploads/2023/02/KORODUR_TXPK_pl.pdf,pdf
KORODUR_TXPK_comp_A_fr.pdf,korodur_txpk_comp_a,TDS (vermutet),fr,(nur Mediathek),nein,https://www.korodur.de/wp-content/uploads/2023/04/KORODUR_TXPK_comp_A_fr.pdf,pdf
KORODUR_TXPK_comp_B_fr.pdf,korodur_txpk_comp_b,TDS (vermutet),fr,(nur Mediathek),nein,https://www.korodur.de/wp-content/uploads/2023/04/KORODUR_TXPK_comp_B_fr.pdf,pdf
KORODUR_TXPK_component_A_en.pdf,korodur_txpk_component_a,TDS (vermutet),en,(nur Mediathek),nein,https://www.korodur.de/wp-content/uploads/2023/04/KORODUR_TXPK_component_A_en.pdf,pdf
KORODUR_TXPK_component_B_en.pdf,korodur_txpk_component_b,TDS (vermutet),en,(nur Mediathek),nein,https://www.korodur.de/wp-content/uploads/2023/04/KORODUR_TXPK_component_B_en.pdf,pdf
KORODUR_TXPK_de-1.pdf,korodur_txpk_de-1,TDS (vermutet),—,Datenblätter [page]; KORODUR TXPK [product],nein,https://www.korodur.de/wp-content/uploads/KORODUR_TXPK_de-1.pdf,pdf
KORODUR_TXPK_fr-1.pdf,korodur_txpk_fr-1,TDS (vermutet),—,Fiche technique [page],ja,https://www.korodur.de/wp-content/uploads/2025/07/KORODUR_TXPK_fr-1.pdf,pdf
KORODUR_TXPK_Komponente_A_de.pdf,korodur_txpk_komponente_a,TDS (vermutet),de,(nur Mediathek),nein,https://www.korodur.de/wp-content/uploads/2023/03/KORODUR_TXPK_Komponente_A_de.pdf,pdf
KORODUR_TXPK_Komponente_B_de.pdf,korodur_txpk_komponente_b,TDS (vermutet),de,(nur Mediathek),nein,https://www.korodur.de/wp-content/uploads/2023/03/KORODUR_TXPK_Komponente_B_de.pdf,pdf
KORODUR_uniPrimer_de.pdf,korodur_uniprimer,TDS (vermutet),de,Datenblätter [page]; KORODUR uniPrimer [product],ja,https://www.korodur.de/wp-content/uploads/KORODUR_uniPrimer_de.pdf,pdf
KORODUR_uniPrimer_en.pdf,korodur_uniprimer,TDS (vermutet),en,KORODUR uniPrimer [product]; Data sheets [page],ja,https://www.korodur.de/wp-content/uploads/2023/02/KORODUR_uniPrimer_en.pdf,pdf
KORODUR_VS_05_de.pdf,korodur_vs_05,TDS (vermutet),de,Datenblätter [page]; KORODUR VS 0/5 [product],ja,https://www.korodur.de/wp-content/uploads/2025/03/KORODUR_VS_05_de.pdf,pdf
KORODUR_VS_05_en.pdf,korodur_vs_05,TDS (vermutet),en,KORODUR VS 0/5 [product]; Data sheets [page],ja,https://www.korodur.de/wp-content/uploads/2023/02/KORODUR_VS_05_en.pdf,pdf
KORODUR_VS_05_fr.pdf,korodur_vs_05,TDS (vermutet),fr,Fiche technique [page]; KORODUR VS 0/5 [product],ja,https://www.korodur.de/wp-content/uploads/2023/02/KORODUR_VS_05_fr.pdf,pdf
KORODUR_VS_05_pl.pdf,korodur_vs_05,TDS (vermutet),pl,(nur Mediathek),ja,https://www.korodur.de/wp-content/uploads/2023/02/KORODUR_VS_05_pl.pdf,pdf
KORODUR_VS_05_tr.pdf,korodur_vs_05,TDS (vermutet),tr,(nur Mediathek),nein,https://www.korodur.de/wp-content/uploads/2023/02/KORODUR_VS_05_tr.pdf,pdf
KORODUR_WH-metallisch_fr.pdf,korodur_wh-metallisch,TDS (vermutet),fr,(nur Mediathek),nein,https://www.korodur.de/wp-content/uploads/2023/02/KORODUR_WH-metallisch_fr.pdf,pdf
KORODUR_WH_metallisch_de.pdf,korodur_wh_metallisch,TDS (vermutet),de,Datenblätter [page]; KORODUR WH-metallisch [product],ja,https://www.korodur.de/wp-content/uploads/KORODUR_WH_metallisch_de.pdf,pdf
KORODUR_WH_metallisch_en.pdf,korodur_wh_metallisch,TDS (vermutet),en,KORODUR WH-metallic [product]; Data sheets [page]; Fiche technique [page],ja,https://www.korodur.de/wp-content/uploads/2023/02/KORODUR_WH_metallisch_en.pdf,pdf
KORODUR_WH_metallisch_fr.pdf,korodur_wh_metallisch,TDS (vermutet),fr,(nur Mediathek),ja,https://www.korodur.de/wp-content/uploads/2023/03/KORODUR_WH_metallisch_fr.pdf,pdf
KORODUR_WH_metallisch_pl.pdf,korodur_wh_metallisch,TDS (vermutet),pl,(nur Mediathek),ja,https://www.korodur.de/wp-content/uploads/2023/02/KORODUR_WH_metallisch_pl.pdf,pdf
KORODUR_WH_Spezial_de.pdf,korodur_wh_spezial,TDS (vermutet),de,Datenblätter [page]; KORODUR WH-Spezial [product],ja,https://www.korodur.de/wp-content/uploads/2025/03/KORODUR_WH_Spezial_de.pdf,pdf
KORODUR_WH_Spezial_en.pdf,korodur_wh_spezial,TDS (vermutet),en,KORODUR WH-Special [product]; Data sheets [page],ja,https://www.korodur.de/wp-content/uploads/2023/02/KORODUR_WH_Spezial_en.pdf,pdf
KORODUR_WH_Spezial_fr.pdf,korodur_wh_spezial,TDS (vermutet),fr,Fiche technique [page]; KORODUR WH-Special [product],ja,https://www.korodur.de/wp-content/uploads/2023/02/KORODUR_WH_Spezial_fr.pdf,pdf
KORODUR_WH_Spezial_tr.pdf,korodur_wh_spezial,TDS (vermutet),tr,(nur Mediathek),nein,https://www.korodur.de/wp-content/uploads/2023/02/KORODUR_WH_Spezial_tr.pdf,pdf
KOROFLUID_fr.pdf,korofluid,TDS (vermutet),fr,Fiche technique [page],nein,https://www.korodur.de/wp-content/uploads/2023/02/KOROFLUID_fr.pdf,pdf
KOROFLUID_fr-1.pdf,korofluid_fr-1,TDS (vermutet),—,(nur Mediathek),nein,https://www.korodur.de/wp-content/uploads/2025/07/KOROFLUID_fr-1.pdf,pdf
KOROMINERAL_de.pdf,koromineral,TDS (vermutet),de,Datenblätter [page]; KOROMINERAL [product],ja,https://www.korodur.de/wp-content/uploads/2023/03/KOROMINERAL_de.pdf,pdf
KOROMINERAL_en.pdf,koromineral,TDS (vermutet),en,KOROMINERAL [product]; Data sheets [page],ja,https://www.korodur.de/wp-content/uploads/2023/02/KOROMINERAL_en.pdf,pdf
KOROMINERAL_fr.pdf,koromineral,TDS (vermutet),fr,KOROMINERAL [product]; Fiche technique [page],ja,https://www.korodur.de/wp-content/uploads/2023/02/KOROMINERAL_fr.pdf,pdf
KOROMINERAL_pl.pdf,koromineral,TDS (vermutet),pl,(nur Mediathek),ja,https://www.korodur.de/wp-content/uploads/2023/02/KOROMINERAL_pl.pdf,pdf
KOROMINERAL_ru.pdf,koromineral,TDS (vermutet),ru,(nur Mediathek),nein,https://www.korodur.de/wp-content/uploads/2023/02/KOROMINERAL_ru.pdf,pdf
KOROMINERAL-CURE_en_2023.pdf,koromineral-cure_en_2023,TDS (vermutet),—,(nur Mediathek),nein,https://www.korodur.de/wp-content/uploads/2023/10/KOROMINERAL-CURE_en_2023.pdf,pdf
KOROMINERAL-CURE_fr__2022.pdf,koromineral-cure_fr__2022,TDS (vermutet),—,KOROMINERAL CURE [product],nein,https://www.korodur.de/wp-content/uploads/2023/10/KOROMINERAL-CURE_fr__2022.pdf,pdf
KOROMINERAL-CURE_fr__2023.pdf,koromineral-cure_fr__2023,TDS (vermutet),—,KOROMINERAL CURE [product]; NEODUR HE 3 met F [product]; NEODUR HE 3 green [product],nein,https://www.korodur.de/wp-content/uploads/2023/11/KOROMINERAL-CURE_fr__2023.pdf,pdf
KOROMINERAL_CURE_de.pdf,koromineral_cure,TDS (vermutet),de,Datenblätter [page]; KOROMINERAL CURE [product],ja,https://www.korodur.de/wp-content/uploads/2023/02/KOROMINERAL_CURE_de.pdf,pdf
KOROMINERAL_CURE_en.pdf,koromineral_cure,TDS (vermutet),en,KOROMINERAL CURE [product]; Data sheets [page],ja,https://www.korodur.de/wp-content/uploads/2023/02/KOROMINERAL_CURE_en.pdf,pdf
KOROMINERAL_CURE_fr.pdf,koromineral_cure,TDS (vermutet),fr,(nur Mediathek),nein,https://www.korodur.de/wp-content/uploads/2023/02/KOROMINERAL_CURE_fr.pdf,pdf
KOROMINERAL_CURE_fr-1.pdf,koromineral_cure_fr-1,TDS (vermutet),—,Fiche technique [page],ja,https://www.korodur.de/wp-content/uploads/2025/07/KOROMINERAL_CURE_fr-1.pdf,pdf
KOROMINERAL_Glaze_en.pdf,koromineral_glaze,TDS (vermutet),en,Data sheets [page],nein,https://www.korodur.de/wp-content/uploads/2023/02/KOROMINERAL_Glaze_en.pdf,pdf
KOROMINERAL_Glaze_A_en.pdf,koromineral_glaze_a,TDS (vermutet),en,(nur Mediathek),nein,https://www.korodur.de/wp-content/uploads/2023/04/KOROMINERAL_Glaze_A_en.pdf,pdf
KOROMINERAL_Glaze_B_en.pdf,koromineral_glaze_b,TDS (vermutet),en,(nur Mediathek),nein,https://www.korodur.de/wp-content/uploads/2023/04/KOROMINERAL_Glaze_B_en.pdf,pdf
KOROMINERAL_Glaze_comp_A_fr.pdf,koromineral_glaze_comp_a,TDS (vermutet),fr,(nur Mediathek),nein,https://www.korodur.de/wp-content/uploads/2023/04/KOROMINERAL_Glaze_comp_A_fr.pdf,pdf
KOROMINERAL_Glaze_comp_B_fr.pdf,koromineral_glaze_comp_b,TDS (vermutet),fr,(nur Mediathek),nein,https://www.korodur.de/wp-content/uploads/2023/04/KOROMINERAL_Glaze_comp_B_fr.pdf,pdf
KOROMINERAL_Lasur_de.pdf,koromineral_lasur,TDS (vermutet),de,(nur Mediathek),nein,https://www.korodur.de/wp-content/uploads/KOROMINERAL_Lasur_de.pdf,pdf
KOROMINERAL_Lasur_ru.pdf,koromineral_lasur,TDS (vermutet),ru,(nur Mediathek),nein,https://www.korodur.de/wp-content/uploads/2023/02/KOROMINERAL_Lasur_ru.pdf,pdf
KOROMINERAL_Lasur_Komponente_A_de.pdf,koromineral_lasur_komponente_a,TDS (vermutet),de,(nur Mediathek),nein,https://www.korodur.de/wp-content/uploads/2023/03/KOROMINERAL_Lasur_Komponente_A_de.pdf,pdf
